,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Android Ver
4243,18,3.7,80,7.6,"10,000+",0,0,4.1
4244,19,3.5,205,62,"50,000+",0,0,4.3
4245,18,4.1,155,32,"1,000+",2.49,0,4.1
4246,18,3.9,168,49,"5,000+",1.99,10,4.1
4247,19,4.1,413,1,"10,000+",0,0,2.1
4248,18,4.6,1475,34,"10,000+",4.99,13,5.0
4249,19,4.4,148826,49,"1,000,000+",0,13,4.0
4250,7,4.5,5150801,0,"100,000,000+",0,0,0.0
4251,7,4.4,2473795,0,"100,000,000+",0,0,0.0
4252,27,4.6,354,24,"10,000+",0.99,0,4.1
4253,19,4.0,1699,72,"100,000+",0,0,4.3
4254,26,4.4,11393,8.7,"1,000,000+",0,0,4.4
4255,7,4.4,401530,0,"10,000,000+",0,0,0.0
4256,19,4.4,925,40,"10,000+",1.99,0,2.3
4257,28,4.0,736,6.8,"50,000+",0,0,4.1
4258,19,3.8,45,47,"10,000+",2.49,0,5.0
4259,22,3.9,671,3.6,"100,000+",0,0,4.0
4260,26,3.7,274,26,"50,000+",0,0,4.2
4261,24,4.2,6,1.3,100+,3.02,0,3.0
4262,18,4.1,140,45,"50,000+",0,17,4.0
4263,28,4.3,30443,1,"1,000,000+",0,0,2.1
4264,4,4.3,22401,4.6,"500,000+",0,0,5.0
4265,27,4.1,324,1,"5,000+",6.99,0,5.1
4266,27,4.4,14832,8.6,"1,000,000+",0,0,4.0
4267,17,3.8,1140,1,"100,000+",0,0,2.1
4268,26,4.3,2059,10,"100,000+",0,0,5.0
4269,8,4.4,59,38,"5,000+",0,0,4.3
4270,21,3.8,826,5.1,"500,000+",0,13,4.1
4271,23,4.5,180697,6.1,"10,000,000+",0,0,2.1
4272,19,3.8,589,28,"100,000+",0,0,4.0
4273,26,3.9,145,5.2,"50,000+",0,0,4.1
4274,18,4.0,428268,22,"10,000,000+",0,0,2.3
4275,7,4.3,298041,0,"10,000,000+",0,0,0.0
4276,23,4.5,7590099,34,"100,000,000+",0,13,4.0
4277,27,4.4,38,51,"1,000+",0,0,4.1
4278,27,4.6,29,39,100+,1.99,0,6.0
4279,27,5.0,4,12,100+,0.99,0,5.0
4280,27,4.4,230,11,"1,000+",1.49,0,0
4281,26,4.4,2026,7.5,"100,000+",0,0,4.0
4282,21,4.2,86956,24,"1,000,000+",0,17,4.4
4283,27,4.0,13,19,100+,0.99,0,7.0
4284,27,4.2,35,5.2,500+,1.49,0,7.0
4285,27,4.6,5,4.5,100+,1.49,0,8.0
4286,26,4.1,1129,1.7,"10,000+",0.99,0,4.1
4287,27,3.9,35,6.3,"5,000+",0,0,5.0
4288,23,4.6,108002,0,"10,000,000+",0,0,0.0
4289,27,4.4,8,6.2,100+,1.49,0,7.0
4290,27,3.9,213,28,"10,000+",0,0,4.0
4291,27,4.6,5,4.3,100+,1.49,0,7.0
4292,27,4.5,216,5.7,"50,000+",0,0,4.1
4293,27,3.0,12,4.9,500+,0,0,4.0
4294,27,3.6,53,2.0,"5,000+",0,0,4.0
4295,27,4.4,147,16,"10,000+",0,0,4.4
4296,27,4.6,3062845,7.4,"100,000,000+",0,0,4.0
4297,26,4.3,1162,7.3,"100,000+",0,0,4.1
4298,27,5.0,1,60,100+,0.99,0,4.1
4299,27,4.5,16,3.7,"1,000+",0,0,5.0
4300,27,4.1,169,24,"10,000+",0,0,4.4
4301,27,4.1,720,10,"100,000+",0,0,4.4
4302,27,4.5,61,7.5,"10,000+",0,0,4.4
4303,27,4.8,24,3.6,"1,000+",0,0,5.0
4304,26,4.5,502,2.0,"10,000+",0,0,5.0
4305,26,4.0,164,2.3,"10,000+",0,0,5.0
4306,27,4.8,18,16,"5,000+",1.49,0,4.0
4307,7,3.7,21,20,500+,0.99,0,5.0
4308,27,4.5,189,2.1,"10,000+",0,0,0
4309,32,4.7,143,26,"5,000+",0.99,17,4.1
4310,18,2.7,1486,14,"100,000+",0,0,5.0
4311,17,2.9,6627,18,"500,000+",0,0,4.4
4312,19,4.2,69126,60,"1,000,000+",0,0,4.0
4313,28,4.4,3031,0,"500,000+",0,0,0.0
4314,27,4.2,4383,7.1,"500,000+",0,13,2.3
4315,5,3.4,24,0,"10,000+",0,0,0.0
4316,17,2.6,680,60,"50,000+",0,0,4.4
4317,19,4.1,24668,40,"1,000,000+",0,0,2.3
4318,18,4.3,13788,55,"1,000,000+",0,0,4.4
4319,21,4.5,313403,0,"10,000,000+",0,13,0.0
4320,18,4.2,26893,20,"1,000,000+",0,13,2.3
4321,19,4.4,591411,19,"10,000,000+",0,13,3.0
4322,28,4.0,2194,17,"500,000+",0,0,4.4
4323,6,4.4,2012,3.6,"100,000+",0,0,2.3
4324,19,4.1,41,4.5,"1,000+",0,0,4.0
4325,19,4.8,4,3.6,100+,1.49,13,2.3
4326,31,2.2,32,33,"5,000+",0,0,4.0
4327,19,3.8,156,43,"10,000+",0,0,4.1
4328,26,3.1,657,21,"100,000+",0,0,4.0
4329,23,3.1,133,2.3,"10,000+",0,0,4.0
4330,26,3.8,4264,14,"500,000+",0,0,2.3
4331,33,3.8,114,19,"10,000+",0,0,4.3
4332,18,4.3,21107,95,"100,000+",0,0,4.0
4333,26,3.6,3642,29,"100,000+",0,0,4.0
4334,26,4.0,495971,2.7,"50,000,000+",0,0,2.3
4335,7,4.4,697939,0,"10,000,000+",0,0,4.4
4336,5,4.6,60,0,"1,000+",0,0,4.3
4337,26,4.5,2,3.9,50+,1.76,0,4.3
4338,13,1.8,17,3.1,"10,000+",0,0,4.4
4339,12,4.7,460,12,"10,000+",0,0,5.0
4340,19,3.9,159,39,"5,000+",0,0,2.3
4341,33,4.4,75,26,"5,000+",0,0,4.0
4342,26,3.6,7357,19,"100,000+",0,0,5.0
4343,19,4.5,4443407,67,"100,000,000+",0,10,4.1
4344,19,4.4,944,12,"100,000+",0,0,4.1
4345,4,3.9,54,2.8,"10,000+",0,0,4.0
4346,19,3.9,8,6.2,"1,000+",0,0,2.2
4347,19,3.8,39,2.9,"1,000+",0,0,4.2
4348,19,4.2,5369,60,"500,000+",0,0,4.3
4349,19,4.1,135,4.9,"1,000+",4.84,0,3.0
4350,19,4.4,1852,62,"100,000+",0,0,2.3
4351,19,4.4,6367,96,"1,000,000+",0,0,2.3
4352,4,5.0,4,3.9,"1,000+",0,0,4.1
4353,19,4.1,17,2.2,"10,000+",0,0,4.0
4354,26,4.5,259,1,"10,000+",0,0,1.5
4355,18,4.3,5682,37,"50,000+",1.99,0,2.3
4356,19,3.9,169,7.7,"10,000+",0,0,4.0
4357,19,3.5,6,2.9,"1,000+",0,0,4.0
4358,19,3.2,513,34,"100,000+",0,0,4.0
4359,28,3.3,48,1,"5,000+",0,0,3.1
4360,26,4.8,17,6.7,50+,0,0,4.4
4361,18,4.5,7687,23,"100,000+",1.99,0,2.3
4362,22,3.7,23,8.9,"5,000+",0,0,4.0
4363,19,4.8,51068,57,"100,000+",4.99,13,4.0
4364,21,4.7,144,12,"1,000+",0,13,4.0
4365,12,4.3,90,13,"5,000+",0,0,5.0
4366,19,3.8,2925,93,"50,000+",4.77,13,4.1
4367,19,4.1,1655,83,"100,000+",0,0,4.3
4368,27,4.7,25,41,100+,0.99,0,4.0
4369,19,4.2,1696,2.7,"100,000+",0,17,2.1
4370,26,4.6,7775146,17,"500,000,000+",0,0,4.1
4371,27,4.2,11244,2.2,"1,000,000+",0,0,4.1
4372,26,4.6,16771865,0,"100,000,000+",0,0,0.0
4373,26,4.6,14224,7.1,"1,000,000+",0,0,2.3
4374,19,4.2,5178,20,"1,000,000+",0,0,2.3
4375,27,4.1,47,1,"1,000+",4.99,0,4.1
4376,17,3.5,628,0,"100,000+",0,0,4.3
4377,28,4.1,12435,31,"10,000,000+",0,0,6.0
4378,23,4.4,972574,45,"100,000,000+",0,0,4.1
4379,18,4.5,464900,33,"10,000,000+",0,13,4.2
4380,28,4.1,15097,14,"1,000,000+",0,0,4.2
4381,27,4.5,90,37,"1,000+",1.99,0,7.0
4382,26,4.3,146913,24,"100,000,000+",0,0,4.0
4383,26,4.4,22503,6.5,"1,000,000+",0,0,4.1
4384,19,4.3,1503544,40,"50,000,000+",0,13,2.3
4385,18,4.3,5785,93,"500,000+",0,13,2.3
4386,26,3.8,560,1,"50,000+",0,0,4.0
4387,28,3.9,334,3.7,"50,000+",0,0,4.1
4388,19,4.1,16111,57,"1,000,000+",0,0,4.1
4389,22,4.8,14,2.7,100+,2.49,0,4.1
4390,21,4.4,2953886,0,"100,000,000+",0,17,0.0
4391,17,4.0,2789775,68,"100,000,000+",0,17,4.4
4392,32,4.7,174827,25,"10,000,000+",0,17,4.0
4393,19,4.6,2133047,0,"50,000,000+",0,13,0.0
4394,26,4.3,482630,0,"10,000,000+",0,0,0.0
4395,18,4.0,69115,2.4,"10,000,000+",0,0,4.1
4396,7,4.4,3128611,0,"100,000,000+",0,17,0.0
4397,28,3.7,80816,0,"50,000,000+",0,0,5.0
4398,19,3.7,38606,96,"1,000,000+",0,0,4.1
4399,7,3.3,3044,0,"1,000,000+",0,0,0.0
4400,19,4.1,75,2.2,"10,000+",0,0,4.0
4401,7,3.0,1820,33,"100,000+",0,0,4.4
4402,17,4.1,10067,0,"1,000,000+",0,0,4.3
4403,19,3.0,480,19,"1,000,000+",0,0,6.0
4404,17,3.8,2300,0,"10,000,000+",0,0,0.0
4405,17,4.0,53144,21,"5,000,000+",0,0,5.0
4406,7,4.5,7820775,0,"100,000,000+",0,0,0.0
4407,28,4.6,22775,26,"10,000,000+",0,0,4.4
4408,28,4.1,370,29,"500,000+",0,0,4.0
4409,26,3.6,41502,0,"50,000,000+",0,0,0.0
4410,26,4.7,963,3.7,"10,000+",2.99,0,4.0
4411,26,3.5,21592,25,"10,000,000+",0,0,4.0
4412,29,3.1,103,28,"10,000+",0,0,4.4
4413,7,3.9,138129,2.1,"10,000,000+",0,0,2.3
4414,19,3.7,18522,0,"1,000,000+",0,13,0.0
4415,7,4.2,6454,15,"5,000,000+",0,0,5.0
4416,18,4.4,17988,7.9,"100,000+",4.99,13,5.0
4417,19,4.4,1771,46,"10,000+",4.99,13,2.3
4418,33,3.3,8465,8.9,"10,000,000+",0,0,4.1
4419,11,4.8,48,13,"1,000+",0,0,4.2
4420,19,4.2,146,20,"5,000+",5.99,13,4.4
4421,4,4.5,124,0,"5,000+",2.99,0,0.0
4422,26,3.8,21943,2.3,"5,000,000+",0,0,2.3
4423,18,4.1,1468,4.9,"10,000+",4.99,13,5.0
4424,18,4.2,131,23,"1,000+",1.61,0,2.3
4425,19,4.2,1088,35,"10,000+",0.99,10,2.0
4426,2,4.0,1981,18,"100,000+",0,0,5.0
4427,17,4.2,29756,45,"1,000,000+",0,0,4.1
4428,33,3.8,82,5.6,"5,000+",0,0,4.1
4429,12,4.5,1057,4.5,"50,000+",0,0,6.0
4430,28,3.7,10490,5.8,"1,000,000+",0,0,4.1
4431,12,4.3,16600,24,"1,000,000+",0,0,4.4
4432,21,4.5,67611,21,"1,000,000+",0,17,4.0
4433,7,4.1,6601,31,"500,000+",0,0,4.1
4434,19,4.2,233588,74,"5,000,000+",0,13,4.0
4435,19,4.5,166886,21,"10,000,000+",0,10,4.0
4436,31,4.0,93638,7.3,"10,000,000+",0,17,4.1
4437,7,4.4,3648765,3.3,"100,000,000+",0,13,4.0
4438,33,4.2,4921866,0,"100,000,000+",0,0,0.0
4439,19,4.3,83977,11,"500,000+",0,0,2.1
4440,7,4.7,573,53,"10,000+",0,17,4.1
4441,17,4.1,124,37,"5,000+",3.99,0,4.0
4442,25,3.2,852,37,"100,000+",0,0,4.4
4443,33,3.9,139,2.0,"10,000+",0,0,4.0
4444,17,4.1,438,26,"50,000+",0,0,2.1
4445,26,3.4,784,42,"50,000+",0,0,2.2
4446,25,3.0,331,7.8,"50,000+",0,0,4.3
4447,27,4.6,655,3.5,"100,000+",0,0,4.1
4448,19,4.6,34,14,"1,000+",0,0,4.1
4449,26,4.1,3315,5.1,"500,000+",0,0,4.1
4450,5,3.1,71,1.9,"10,000+",0,0,1.6
4451,19,3.4,1178,38,"100,000+",0,10,5.0
4452,23,4.2,2158,3.0,"500,000+",0,0,4.0
4453,26,4.2,26,2.2,"5,000+",0,0,4.0
4454,26,3.0,245,3.5,"10,000+",0,0,2.3
4455,19,2.4,210,4.0,"10,000+",0,0,2.3
4456,21,4.1,568,27,"100,000+",0,17,4.1
4457,7,2.9,83,13,"10,000+",0,0,5.0
4458,21,4.0,712,21,"100,000+",0,13,4.1
4459,28,4.0,198,3.5,"50,000+",0,0,2.3
4460,28,3.8,24517,22,"10,000,000+",0,0,5.0
4461,19,2.4,468,7.2,"10,000+",0,0,4.1
4462,27,4.4,5599,4.8,"500,000+",0,0,2.3
4463,12,3.7,52,13,"5,000+",0,0,4.4
4464,21,4.3,241,7.5,"10,000+",0,13,4.0
4465,21,4.6,4435,5.4,"100,000+",0,17,4.0
4466,19,4.2,11404,30,"100,000+",0,0,4.0
4467,17,4.8,10249,0,"10,000+",2.49,0,0.0
4468,19,3.6,906,1,"100,000+",0,0,2.3
4469,19,3.2,1011,0,"100,000+",0,13,4.1
4470,17,4.0,889,16,"100,000+",0,0,4.2
4471,18,3.5,4575,3.8,"500,000+",0,0,4.0
4472,33,4.4,509,17,"100,000+",0,0,5.0
4473,26,2.5,20,26,"5,000+",0,0,4.2
4474,19,3.9,93,28,"10,000+",0,0,4.2
4475,19,4.4,397147,0,"10,000,000+",0,13,0.0
4476,18,4.2,109263,38,"1,000,000+",0,13,4.1
4477,31,4.2,192677,17,"50,000,000+",0,13,4.0
4478,4,4.3,241,20,"100,000+",0,0,4.0
4479,19,4.1,182103,6.9,"5,000,000+",0,13,3.0
4480,7,4.3,11335481,0,"500,000,000+",0,0,0.0
4481,18,4.2,16876,59,"1,000,000+",0,13,6.0
4482,18,4.2,2113,67,"100,000+",0,10,4.0
4483,18,3.9,6121,61,"500,000+",0,17,4.1
4484,19,3.9,85578,0,"10,000,000+",0,13,0.0
4485,31,4.4,1031045,0,"100,000,000+",0,0,2.3
4486,31,3.8,165723,1.6,"10,000,000+",0,0,4.0
4487,5,4.5,984451,0,"50,000,000+",0,0,0.0
4488,31,4.2,3546,3.7,"1,000,000+",0,0,4.1
4489,31,3.7,430643,4.9,"50,000,000+",0,0,4.1
4490,31,4.3,1615418,0,"50,000,000+",0,13,4.0
4491,5,4.3,542,30,"100,000+",0,0,4.0
4492,31,4.6,9879473,40,"100,000,000+",0,13,4.1
4493,19,3.3,4288,10,"500,000+",0,0,4.0
4494,14,3.6,124,100,"5,000+",0,0,5.0
4495,18,4.1,2399,42,"100,000+",0,17,2.3
4496,19,3.8,3478,95,"1,000,000+",0,0,4.1
4497,23,3.3,582,28,"100,000+",0,0,4.4
4498,19,4.5,15924,4.2,"100,000+",7.99,13,4.0
4499,27,4.8,3283,3.6,"100,000+",0,0,4.0
4500,31,4.6,4016834,0,"100,000,000+",0,0,0.0
4501,21,4.3,903,4.6,"1,000,000+",0,13,4.0
4502,27,4.5,292,7.9,"10,000+",0,0,2.3
4503,24,4.2,2506,0,"50,000+",3.99,0,0.0
4504,27,3.8,87,4.3,"10,000+",0,10,4.0
4505,21,4.7,594,3.6,"1,000+",0,0,2.1
4506,19,4.2,450,5.9,"100,000+",0,0,4.0
4507,19,4.3,2772,35,"500,000+",0,13,2.1
4508,19,4.7,1997,1.8,"5,000+",0,0,4.4
4509,27,4.7,127,9.5,"5,000+",0,0,3.0
4510,19,3.6,309,19,"10,000+",0,0,4.2
4511,18,4.2,2460,25,"50,000+",0.99,17,4.2
4512,18,4.0,1744,37,"100,000+",0,17,4.1
4513,19,4.3,589,3.6,"100,000+",0,17,4.0
4514,19,4.7,1667,17,"10,000+",14.99,13,2.3
4515,7,4.2,5387631,0,"100,000,000+",0,0,0.0
4516,19,4.6,856,2.9,"5,000+",0,0,2.1
4517,27,4.8,51,3.4,"5,000+",0,0,4.0
4518,4,4.6,2915189,0,"100,000,000+",0,13,0.0
4519,30,3.8,11,2.9,500+,1.99,0,4.1
4520,33,4.6,7231017,0,"100,000,000+",0,0,0.0
4521,21,4.3,175523,0,"10,000,000+",0,17,0.0
4522,30,4.2,29,3.5,"5,000+",0,0,4.1
4523,28,4.5,1507205,37,"100,000,000+",0,0,4.0
4524,21,3.2,38,1.5,"1,000+",0.99,0,7.0
4525,18,4.3,1704112,0,"50,000,000+",0,0,0.0
4526,19,4.3,2142,47,"50,000+",0,10,4.1
4527,6,4.5,1013944,0,"10,000,000+",0,13,0.0
4528,30,4.4,2371543,11,"50,000,000+",0,0,4.0
4529,31,1.9,105,9.1,"10,000+",0,0,2.3
4530,7,4.4,137144,32,"10,000,000+",0,0,4.0
4531,31,2.5,24,16,"5,000+",0,0,3.0
4532,26,4.2,2447,2.5,"100,000+",0,0,5.0
4533,26,4.3,352097,6.7,"10,000,000+",0,0,4.0
4534,26,4.0,75,1.9,"10,000+",0,0,2.2
4535,26,4.5,37607,0,"1,000,000+",0,0,0.0
4536,5,4.8,492,27,"10,000+",0,0,5.0
4537,26,4.2,12121,1,"1,000,000+",0,0,2.3
4538,27,4.7,65,7.6,"5,000+",0,0,4.1
4539,17,4.4,101957,8.2,"5,000,000+",0,0,4.0
4540,13,4.4,205,33,"50,000+",0,0,4.4
4541,26,4.4,95080,3.1,"10,000,000+",0,0,4.1
4542,7,4.6,1130966,27,"10,000,000+",0,0,4.0
4543,4,4.6,124970,0,"5,000,000+",0,13,0.0
4544,23,4.2,348,1.5,"10,000+",0,0,2.3
4545,21,4.5,637254,0,"10,000,000+",0,13,0.0
4546,27,4.0,1546,4.5,"10,000+",1.99,0,2.1
4547,25,4.4,1162331,0,"100,000,000+",0,0,0.0
4548,18,4.2,1092106,43,"50,000,000+",0,0,4.4
4549,26,4.5,40617,21,"5,000,000+",0,0,4.1
4550,21,4.6,70449,0,"5,000,000+",0,13,0.0
4551,26,4.4,1279109,0,"100,000,000+",0,0,0.0
4552,1,4.7,5754,4.4,"100,000+",0,0,4.1
4553,26,4.2,54063,16,"5,000,000+",0,0,4.1
4554,26,4.4,1166,13,"100,000+",0,0,4.3
4555,19,3.2,37584,34,"5,000,000+",0,0,4.1
4556,26,4.1,1925,8.3,"100,000+",0,0,4.4
4557,7,4.0,142,2.5,"50,000+",0,0,4.0
4558,1,4.7,801,3.5,"5,000+",1.99,0,4.1
4559,26,4.6,168487,6.4,"10,000,000+",0,0,4.3
4560,26,4.6,20418,4.3,"1,000,000+",0,0,4.0
4561,26,4.7,58366,6.3,"1,000,000+",0,0,4.1
4562,1,4.8,1216,8.6,"10,000+",1.99,0,4.1
4563,26,4.6,4210,1.9,"100,000+",0,0,4.1
4564,26,4.2,12147,1,"1,000,000+",0,0,4.0
4565,18,4.3,10806,49,"5,000,000+",0,0,4.0
4566,19,3.3,355837,3.7,"10,000,000+",0,0,2.3
4567,1,4.7,149,3.5,"1,000+",1.99,0,4.1
4568,19,4.5,22018,53,"500,000+",0,13,5.0
4569,27,4.0,126,8.0,"10,000+",0,0,2.3
4570,18,4.5,30515,0,"1,000,000+",0,13,4.0
4571,18,4.2,4878,27,"100,000+",0,10,4.1
4572,27,4.6,252,24,"10,000+",0.99,0,4.1
4573,19,4.2,63197,11,"1,000,000+",0,0,0.0
4574,27,4.7,32613,3.2,"1,000,000+",0,0,4.1
4575,27,4.7,8642,3.7,"500,000+",0,0,4.0
4576,26,4.2,161,1.2,"5,000+",0.99,0,4.4
4577,26,4.3,514,8.4,"50,000+",0,0,4.4
4578,27,4.3,1714,31,"100,000+",0,0,4.1
4579,18,4.5,24210,45,"500,000+",0,13,2.2
4580,18,4.4,12736,56,"1,000,000+",0,13,4.0
4581,27,4.5,56,26,"10,000+",0.99,0,4.1
4582,4,4.6,586,17,"100,000+",0,0,3.0
4583,26,4.3,60,6.9,"1,000+",3.99,0,4.1
4584,19,3.8,44636,0,"1,000,000+",0,0,0.0
4585,18,4.5,3432,99,"1,000,000+",0,17,2.3
4586,18,4.5,10748,47,"1,000,000+",0,0,4.1
4587,27,3.9,916,36,"100,000+",0,0,4.4
4588,25,4.0,875,21,"100,000+",0,0,4.1
4589,19,2.7,1616,3.0,"500,000+",0,0,2.1
4590,19,4.5,18612,8.5,"100,000+",1.49,0,2.3
4591,26,4.0,88,2.0,"10,000+",1.99,0,4.3
4592,17,2.9,2160,15,"100,000+",0,0,4.3
4593,19,4.6,5898,50,"100,000+",0,0,1.6
4594,19,4.4,38517,17,"1,000,000+",0,13,5.0
4595,27,4.5,1235841,0,"50,000,000+",0,0,0.0
4596,19,4.6,5227,1.9,"500,000+",0,0,4.0
4597,19,4.4,281448,70,"10,000,000+",0,0,4.0
4598,31,4.3,436170,0,"10,000,000+",0,13,0.0
4599,19,4.4,1131937,41,"100,000,000+",0,0,4.1
4600,19,4.2,721646,99,"50,000,000+",0,13,4.1
4601,19,4.8,1499466,96,"10,000,000+",0,13,4.1
4602,7,4.3,4188345,16,"100,000,000+",0,0,4.4
4603,18,4.3,285814,84,"10,000,000+",0,13,4.0
4604,26,4.6,351267,5.0,"10,000,000+",0,0,4.0
4605,26,4.6,16936,5.0,"1,000,000+",0,0,4.0
4606,19,4.2,36214,0,"5,000,000+",0,0,0.0
4607,19,4.2,130549,0,"5,000,000+",0,13,4.1
4608,18,4.1,74842,99,"5,000,000+",0,13,2.3
4609,18,4.4,45871,99,"5,000,000+",0,13,2.3
4610,26,4.5,5180480,26,"100,000,000+",0,0,4.1
4611,27,4.4,2591610,0,"100,000,000+",0,0,0.0
4612,28,4.4,427185,0,"10,000,000+",0,13,0.0
4613,19,4.2,50771,0,"1,000,000+",0,0,0.0
4614,27,4.5,7464996,0,"100,000,000+",0,0,0.0
4615,19,4.6,4421,37,"50,000+",2.99,13,2.2
4616,26,4.5,337242,0,"10,000,000+",0,0,0.0
4617,26,4.6,387958,9.0,"10,000,000+",0,13,4.0
4618,18,4.0,229329,88,"10,000,000+",0,17,4.1
4619,19,4.5,97071,87,"5,000,000+",0,13,2.3
4620,19,4.2,853495,78,"50,000,000+",0,13,4.0
4621,19,3.9,5894,67,"1,000,000+",0,10,4.0
4622,18,4.7,96028,59,"1,000,000+",0,13,4.0
4623,21,4.4,695576,0,"50,000,000+",0,0,0.0
4624,26,4.5,295430,1.4,"10,000,000+",0,0,2.2
4625,18,4.3,121612,59,"1,000,000+",0,13,4.0
4626,23,4.4,1075016,47,"100,000,000+",0,17,4.1
4627,19,4.2,367951,76,"5,000,000+",0,13,4.0
4628,18,3.9,1987,62,"100,000+",0,17,4.0
4629,18,4.1,650114,80,"10,000,000+",0,13,4.0
4630,26,2.2,605,3.8,"1,000,000+",0,0,5.0
4631,18,4.2,41444,56,"1,000,000+",0,13,4.0
4632,19,4.2,62301,72,"5,000,000+",0,13,4.1
4633,17,2.8,405,25,"50,000+",0,0,4.4
4634,18,3.9,145,79,"10,000+",0,0,4.4
4635,19,4.3,3976,98,"100,000+",0,13,4.0
4636,27,4.8,201,68,"1,000+",1.49,0,4.0
4637,18,4.3,1655,91,"100,000+",0,10,4.4
4638,18,4.1,11258,44,"500,000+",0,17,4.2
4639,18,4.2,11408,96,"1,000,000+",0,13,4.0
4640,18,4.4,306,61,"10,000+",0,0,4.0
4641,18,4.1,94661,0,"1,000,000+",0,13,4.4
4642,19,4.6,99,19,"10,000+",0,13,4.0
4643,27,4.3,71829,8.8,"5,000,000+",0,0,4.0
4644,18,4.3,13604,96,"1,000,000+",0.99,13,2.3
4645,23,3.8,142,7.7,"10,000+",0,0,4.0
4646,26,4.8,1721,0,"10,000+",2.50,0,0.0
4647,27,3.8,24198,2.2,"1,000,000+",0,0,1.6
4648,18,3.9,24697,16,"500,000+",0,13,4.0
4649,18,4.3,8537,29,"100,000+",0,10,2.3
4650,18,4.3,180,24,"5,000+",0,0,4.4
4651,27,4.3,29540,4.3,"1,000,000+",0,0,5.0
4652,19,4.1,133,48,"10,000+",0,0,4.0
4653,27,4.2,63699,2.3,"5,000,000+",0,13,2.3
4654,14,4.9,272172,13,"10,000,000+",0,0,4.2
4655,14,4.5,1886,7.6,"500,000+",0,0,4.0
4656,19,4.6,253115,99,"10,000,000+",0,0,4.4
4657,19,3.8,10,22,"1,000+",0,0,4.0
4658,14,4.7,55571,12,"1,000,000+",0,0,4.0
4659,19,4.5,384602,88,"10,000,000+",0,0,5.0
4660,19,4.7,227401,91,"5,000,000+",0,0,5.0
4661,19,4.5,596628,99,"10,000,000+",0,0,4.1
4662,14,4.8,69279,10,"10,000,000+",0,0,4.2
4663,14,4.6,18921,0,"1,000,000+",0,0,0.0
4664,19,4.6,3881752,57,"100,000,000+",0,0,4.1
4665,31,4.3,1628,18,"100,000+",0,0,4.4
4666,14,4.8,3908,33,"100,000+",0,0,4.1
4667,14,3.4,2105,8.2,"100,000+",0,0,4.0
4668,14,4.6,2901,0,"50,000+",1.99,0,0.0
4669,18,4.4,2610328,46,"100,000,000+",0,0,4.1
4670,19,4.5,2634605,63,"10,000,000+",0,0,4.4
4671,31,4.4,32,1,"5,000+",0,0,3.0
4672,14,4.4,44939,0,"10,000,000+",0,0,0.0
4673,14,4.6,37224,0,"1,000,000+",0,0,0.0
4674,18,4.2,829753,48,"50,000,000+",0,0,4.1
4675,14,4.3,48253,0,"1,000,000+",0,0,0.0
4676,19,4.3,111,48,"10,000+",0,0,4.1
4677,22,3.8,454,18,"100,000+",0,0,4.1
4678,19,3.9,2371,8.3,"500,000+",0,0,4.0
4679,19,4.3,96,54,"10,000+",0,0,2.3
4680,14,4.8,5103,0,"100,000+",0,0,4.0
4681,19,4.2,9,30,"1,000+",0,0,4.1
4682,19,4.5,630,8.3,"10,000+",1.59,0,4.0
4683,14,4.8,527,23,"100,000+",0,0,4.1
4684,14,4.6,2067,8.4,"50,000+",0,0,4.1
4685,18,4.2,3846378,82,"50,000,000+",0,0,4.1
4686,26,4.2,533,5.0,"10,000+",0,0,5.0
4687,23,4.0,5967,17,"1,000,000+",0,0,3.0
4688,18,4.3,1218055,45,"100,000,000+",0,0,4.1
4689,14,4.8,793,40,"10,000+",0,0,4.0
4690,14,4.1,27501,7.0,"1,000,000+",0,0,4.0
4691,14,4.7,21,3.8,"1,000+",0,0,4.1
4692,14,4.8,18604,15,"1,000,000+",0,0,4.1
4693,14,4.0,12906,8.5,"1,000,000+",0,0,2.1
4694,14,3.5,224,1,"10,000+",0,0,4.1
4695,26,3.8,40934,5.2,"1,000,000+",0,0,4.0
4696,5,3.5,537,0,"100,000+",0,0,0.0
4697,26,3.3,4786,13,"500,000+",0,0,2.2
4698,18,3.7,42529,92,"500,000+",1.99,13,4.1
4699,26,3.3,472,2.0,"100,000+",0,0,4.1
4700,26,3.4,29854,5.0,"1,000,000+",0,0,2.3
4701,19,1.8,3270,1.8,"500,000+",0,0,2.2
4702,19,1.6,402,1.7,"100,000+",0,0,2.2
4703,17,1.9,71,24,"5,000+",0,0,4.4
4704,26,3.6,41,23,"10,000+",0,0,2.3
4705,26,3.4,7816,5.1,"1,000,000+",0,0,3.0
4706,26,3.2,409,7.9,"50,000+",0,0,2.2
4707,26,2.5,362,7.8,"100,000+",0,0,4.0
4708,26,4.7,147,4.2,"10,000+",0,0,3.0
4709,26,2.6,60,18,"10,000+",0,0,4.0
4710,26,2.8,48,3.3,"10,000+",0,0,4.3
4711,26,3.9,3043,7.7,"100,000+",0,0,4.0
4712,4,4.2,27,3.1,"5,000+",0,0,4.0
4713,26,3.9,336,27,"50,000+",0,0,4.2
4714,28,4.0,11,1,"5,000+",0,0,2.3
4715,26,3.5,383,26,"50,000+",0,0,4.2
4716,26,3.1,3263,3.0,"1,000,000+",0,0,3.0
4717,26,3.7,1041,28,"100,000+",0,0,4.2
4718,26,3.6,126,11,"10,000+",0,0,4.0
